ID,,,,,,,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,,republican,,,,displayCondition,chatID_full,,,,,,
505,1.315963845,-0.217777778,0.396666667,0.13,0.45,0.333333333,1,31,0,0,0,6.5,1,1.5,1.5,1,4,0,20,1,4,FALSE,TRUE,FALSE,-0.348360595,0,FALSE,0,1,NONE,Zrchdbfi2KbR08PEwZ9o,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
508,0.123967609,0.033518519,-0.016666667,0.045,0.083333333,-0.138888889,1,43,0,0,3,3,1,1,1,1.5,4,0,80,0,5,FALSE,FALSE,FALSE,2.2468423,1,FALSE,1,1,NONE,BS5DKN4cpNzOK7Moef0F,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
510,0.662068767,0.15,-0.06,0.4,-0.133333333,0.083333333,2,45,0,1,1,7,1,1,6,2.5,3,0,,1,2,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,DJA67153qWUBScJ0KNVB,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
517,-0.168922895,0.017037037,-0.04,-0.21,-0.15,-0.111111111,2,78,0,1,2,6,2,1,1,1.5,4,1,60,1,4,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,0,1,INCORRECT,H8XxL2YwsCj7ZNj88B1i,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
518,-0.220689589,-0.03,0,0.06,0.15,0,1,55,0,1,3,6,1.5,2,2.5,2.5,4,1,10,1,2,FALSE,TRUE,FALSE,-0.348360595,0,FALSE,0,1,NONE,UgLaAcXbLOZwqflcrQZe,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
522,0.093997417,0.026111111,-0.013333333,-0.005,0,-0.083333333,1,50,0,1,3,3.5,3.5,4,2.5,2,4,1,20,1,1,FALSE,FALSE,TRUE,-0.492538534,0,FALSE,1,1,NONE,7KDIFLAuzNbiw0z0Eux2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
525,-0.717922305,-0.017592593,-0.08,-0.025,0,0.027777778,2,29,0,0,1,4,1,1,1,1,3,1,8,1,2,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,1,1,NONE,85HYhBHb29SY5bApPmxi,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
528,1.649722791,0.140925926,0.083333333,0.145,-0.083333333,-0.194444444,2,33,0,1,0,4,4,3.5,4.5,3.5,4,1,60,1,1,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,4kFPihBXZ0sTpYlHdD3r,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
532,-0.914090828,0.072407407,-0.196666667,-0.005,-0.166666667,-0.055555556,1,52,0,1,2,3.5,1,1.5,3.5,4,4,0,25,1,4,TRUE,FALSE,FALSE,-0.636716472,0,FALSE,0,1,CORRECT,7rA9AB5pKicTwXCywCtb,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
538,1.265559432,0.122037037,0.05,-0.095,-0.266666667,-0.194444444,2,39,0,1,1,4,4,2.5,4,4,3,1,50,0,6,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,1,1,INCORRECT,CB7FPFqsSyo2i7SZJ2Pg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
545,-1.923541355,0.121851852,-0.383333333,0.31,0,-0.055555556,2,44,0,0,1,4,4,4,3,4,4,1,,1,1,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,BB9cN1xgiL1Kn3iJrz8K,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
548,1.667432449,0.316666667,-0.09,,-0.133333333,-0.5,2,32,0,0,1,4,3,4,5.5,2.5,1,0,9,1,4,FALSE,TRUE,FALSE,-0.852976171,0,FALSE,1,1,CORRECT,6tbjMAqarVR8HPwEzb6f,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
549,0.434567771,0.013518519,0.045555556,0.085,0.1,-0.055555556,1,60,0,0,3,2,1.5,1,2,1.5,4,1,30,1,2,FALSE,FALSE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,CB7FPFqsSyo2i7SZJ2Pg,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
552,-0.196168523,0.023333333,-0.05,0.07,0,0,2,36,0,0,2,4.5,2.5,1.5,2,2,4,1,30,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,NONE,Vz76FCEqAv5cnS75kCWH,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
554,-2.641463659,-0.319074074,-0.04,-0.735,0,0.222222222,2,45,0,0,0,4.5,3.5,2.5,3,3,2,1,50,1,4,FALSE,TRUE,FALSE,-0.852976171,0,FALSE,1,1,INCORRECT,VsAkaGuRcURHdhQBED69,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
555,0.637547701,-3.70E-17,0.086666667,0,1.11e-16,0,2,46,0,0,2,1.5,3.5,1,2.5,3.5,3,1,0,0,6,FALSE,TRUE,FALSE,0.300440129,1,FALSE,0,1,NONE,9Z6lKJK9tgjUAAWDLhmJ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
562,2.885312032,0.038888889,0.353333333,,-0.05,-0.027777778,2,21,0,1,1,1,1.5,2.5,4,1,2,0,80,1,4,FALSE,FALSE,TRUE,-0.780894411,0,FALSE,1,1,CORRECT,Ac72n15b8Es0fIwJTCeE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
566,1.091187412,0.041666667,0.106666667,,0,-0.083333333,2,30,0,1,0,4.5,3,3,5.5,2.5,2,0,50,0,4,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,NONE,BlOYTWrph9D92PHz5Vnx,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
573,0.847339039,0.041851852,0.073333333,0.07,0,-0.055555556,2,32,0,0,1,1.5,3,1,1.5,2,4,0,30,1,4,FALSE,TRUE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,8dbViIi3XU1K3RUq1HSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
575,-0.845976757,-0.041666667,-0.073333333,-0.125,0,0,1,43,0,1,3,7,1.5,3.5,2,3,3,0,50,0,4,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,0,1,INCORRECT,Cp83tcfs8wNZErt967pw,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
578,-0.516304655,0.023148148,-0.093333333,-0.025,-0.066666667,-0.027777778,2,24,0,1,1,2.5,4.5,1.5,4.5,4.5,4,0,25,1,6,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,INCORRECT,7qLP34Tvl5kEJBqtUJLo,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
580,-1.429033202,-0.080925926,-0.113333333,-0.215,0,0.027777778,2,75,0,1,3,6.5,4,1,2.5,5.5,4,0,10,0,6,TRUE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,INCORRECT,Q72T0KqKORctkmAp9HtL,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
582,1.926265918,0.221851852,0.04,0.31,-0.216666667,-0.138888889,2,44,0,0,1,4.5,3.5,4.5,3.5,4.5,3,0,50,1,4,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,NONE,ElIPZMNRmZajYYhfoQuF,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
584,0.339208072,0.066111111,-0.02,0.115,0,-0.083333333,2,41,0,1,0,1,2,2,4,5,3,0,40,0,6,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,52Vqb7ohpL9N8TmPFhos,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
585,0.844614476,0.055555556,0.059259259,,-0.166666667,0.055555556,2,37,0,0,1,5,1,3.5,5.5,3,2,1,20,1,4,FALSE,FALSE,FALSE,-0.492538534,0,FALSE,1,1,CORRECT,6VoH80DupKQ2dID8RinY,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
590,0.532652032,0.129074074,-0.056666667,0.015,-0.066666667,-0.305555556,2,47,1,1,1,4,3,2.5,3,2.5,4,1,50,0,6,TRUE,FALSE,FALSE,-0.060004718,1,FALSE,0,1,NONE,R8AS4wK4llBRpNBr24Dp,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
591,0.321498413,0.007037037,0.036666667,-0.14,-0.216666667,0.055555556,1,34,0,1,3,7,5,4,3.5,2.5,4,0,25,1,1,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,NONE,SpE1Gl2SZIqFXMGahaPT,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
592,-0.621200324,-0.017777778,-0.066666667,-0.12,-0.066666667,0,2,45,1,1,1,6,1.5,1.5,1.5,2.5,4,1,30,1,2,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,1,1,NONE,C5QIHbwD8IL8rD51G07x,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
593,-0.001362281,-0.016851852,0.016666667,0.005,0.083333333,-0.027777778,2,50,1,1,3,2.5,4,3.5,3.5,2.5,4,1,30,1,2,FALSE,FALSE,TRUE,1.525952607,0,FALSE,1,1,NONE,IZukCgGgVg47Q5B1CAp9,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
595,-0.249297499,-0.127222222,0.093333333,-0.365,-0.066666667,0.083333333,2,43,0,1,1,4,2.5,3,4,1.5,4,1,25,1,2,FALSE,FALSE,TRUE,0.084173221,0,FALSE,1,1,INCORRECT,AsGPjcVBmTVl334uL05b,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
604,-0.46317568,-0.022962963,-0.04,-0.18,0.166666667,-0.277777778,2,45,1,1,3,1.5,2,5,3,1.5,4,0,95,1,5,FALSE,TRUE,FALSE,1.525952607,0,FALSE,1,1,NONE,0OxrXJciBpglj8NH23nA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
605,0.232950122,0.048333333,-0.016666667,0.145,-0.083333333,0.083333333,1,42,0,1,3,4.5,2,4,4.5,2.5,4,1,30,1,2,TRUE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,CORRECT,65XDDOAKlRThcdMIuaz4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
608,-2.945252414,-0.027037037,-0.373333333,0.28,0,0.361111111,1,33,1,1,1,4,4,3.5,4.5,3,4,0,5,1,2,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,CORRECT,Eow1UwgjAIOeaw0XcRD6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
614,-2.329501216,-0.313333333,-0.003333333,-0.44,0.5,0,1,48,1,0,2,5,2.5,2,3.5,1.5,4,1,50,1,4,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,CORRECT,824MoCRNysM4xIFHteJZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
615,1.459003393,0.198333333,0,-0.005,-0.6,0,2,55,1,0,2,4.5,4,1,3,3,4,1,10,1,4,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,1,1,NONE,7O2Q9vPykopNXiu5LO8h,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
620,0.821455692,0.111666667,0,0.035,-0.133333333,-0.166666667,1,54,1,0,3,2,4,3.5,4,2,4,0,20,1,3,TRUE,FALSE,FALSE,3.328176839,0,FALSE,1,1,INCORRECT,71jmTGuSq1IHIcl09H9o,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
623,-2.149680069,-0.062222222,-0.23,0.08,0.183333333,0.083333333,1,36,1,1,2,,,,,,4,1,40,1,1,FALSE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,CORRECT,6WZABDpIBiQTXqKZxxoz,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
626,-0.168922895,-0.03962963,0.016666667,0.02,0,0.138888889,2,78,1,1,3,5,1,1,3.5,1,4,0,40,1,1,FALSE,TRUE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,E2QHAPxKfYR7hv1zUVI2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
627,1.152490075,0.083333333,0.073333333,0.1,-0.066666667,-0.083333333,1,63,1,1,2,4,1,1.5,1,1.5,4,1,25,1,2,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,1,1,CORRECT,9wY1pEI1pmt6wigvHvSL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
629,1.554363092,0.061296296,0.15,0.045,-0.083333333,-0.055555556,2,60,0,1,1,7,1,1,1.5,2,4,1,25,1,4,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,2Jr3furG9GFfBacl2XvK,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
632,0.108982513,0.004814815,0.01,0.12,0.133333333,-0.027777778,2,57,0,1,2,3.5,1.5,1,2,1.5,4,1,40,0,6,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,1,INCORRECT,WmCYpxrpoaDDK625Cb1V,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
638,-0.682502988,-0.046111111,-0.046666667,-0.005,0.133333333,0,2,42,1,1,2,5.5,1,1.5,1.5,1.5,4,1,40,1,2,FALSE,TRUE,FALSE,-0.492538534,0,FALSE,1,1,NONE,8aRvZPI0PGyOPP0mRipZ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
642,0.257471187,0.035,0,0.155,0.133333333,-0.083333333,2,45,0,1,1,5,1.5,1.5,3.5,2,4,1,1,1,2,TRUE,FALSE,FALSE,-0.636716472,0,FALSE,0,1,CORRECT,CHFuBGfMMw4Di9LpU2CU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
643,-0.088548292,0.021296296,-0.033333333,0.375,0.2,0.111111111,1,58,0,0,1,5,1.5,1.5,3.5,1,3,1,0,1,3,TRUE,FALSE,FALSE,-0.636716472,0,FALSE,1,1,INCORRECT,BD9HthDuiHJlFJXXcpLt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
647,0.528565188,0.105185185,-0.033333333,0.11,-0.066666667,-0.138888889,2,63,1,1,3,5,4,3.5,5,4.5,3,0,40,1,2,FALSE,TRUE,FALSE,0.588796006,0,FALSE,1,1,INCORRECT,COTOgcEXoEPm4z0gD3pk,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
652,0.254746624,0.031296296,0.003333333,-0.245,-0.2,-0.138888889,2,63,0,1,3,2.5,3,2.5,3,2.5,4,1,60,1,3,TRUE,FALSE,FALSE,0.588796006,0,FALSE,1,1,NONE,AZTVt4Hl1NKXxU1VILNs,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
654,-0.268369438,0.023518519,-0.06,0.015,0,-0.055555556,2,66,1,0,2,5,1,1,1,2,1,0,0,0,6,FALSE,TRUE,FALSE,0.084173221,1,FALSE,1,1,INCORRECT,AsGPjcVBmTVl334uL05b,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
655,-0.871860104,0.031481481,-0.15,0,-0.066666667,-0.027777778,2,42,1,0,1,4,3.5,3.5,5,3.5,4,1,40,1,2,FALSE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,BTyfo0LLG0RMlzeduJV4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
658,0.441379178,-0.093333333,0.153333333,-0.13,0.066666667,0.083333333,2,65,1,1,2,1,1,1.5,1.5,1,4,0,50,0,6,TRUE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,NONE,02DWtIIJf3FZse2jfqjP,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
660,-0.305151036,0.058518519,-0.1,0.07,-0.05,-0.055555556,1,64,1,1,3,5.5,3.5,2.5,3,2.5,4,0,0,0,7,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,B5hTZPQAQ2n7lYA9qGfg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
662,1.009450527,0.020555556,0.116666667,-0.105,-0.083333333,-0.083333333,2,39,1,0,1,4,2.5,2,2.5,3,4,0,0,1,3,FALSE,FALSE,TRUE,0.084173221,0,FALSE,0,1,INCORRECT,LV5sfWxAqqGTzSsJINwM,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
666,-0.82962938,-0.029444444,-0.083333333,-0.005,0,0.083333333,1,57,0,1,3,1.5,4,2,4,3.5,3,1,5,0,7,FALSE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,5MVZK4iVHmD6Qlj4z3oh,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
667,-0.306513318,-0.045,0.003333333,0.015,0.233333333,-0.083333333,1,66,1,1,3,6,2,1.5,1.5,3,4,1,25,0,7,FALSE,FALSE,TRUE,0.949240852,1,FALSE,1,1,NONE,AbvhA8l0Zit0V2BO7waN,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
668,6.38e-17,0.01,-0.01,0.03,0,0,2,49,0,1,1,5.5,3,3.5,3,3,2,0,70,0,6,TRUE,FALSE,FALSE,-0.636716472,1,FALSE,0,1,INCORRECT,YmyQQSLYIsiKhdSnV6vM,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
670,0.899105732,0.102222222,0.02,0.14,0,-0.166666667,1,31,1,1,3,4,4,2.5,1,2.5,4,0,50,0,5,FALSE,FALSE,TRUE,0.588796006,1,FALSE,1,1,CORRECT,M6SqlyRrGHMYvoeddJtk,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
673,0.916815391,0.01462963,0.11,0.155,0,0.111111111,2,64,0,1,2,2,2,1,1.5,4.5,4,1,10,0,6,FALSE,FALSE,FALSE,0.949240852,1,FALSE,1,1,INCORRECT,VsAkaGuRcURHdhQBED69,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
674,-0.98356718,-0.143703704,0.01,-0.02,0.133333333,0.277777778,2,50,0,1,1,2.5,1.5,2,1,1.5,3,0,20,0,4,TRUE,FALSE,FALSE,-0.204182657,1,FALSE,0,1,NONE,Zrchdbfi2KbR08PEwZ9o,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
675,-0.059940382,-0.108148148,0.1,-0.13,0.083333333,0.111111111,1,66,0,1,3,5.5,1.5,2.5,3.5,2.5,3,1,30,0,6,FALSE,FALSE,FALSE,0.588796006,1,FALSE,1,1,NONE,ODewvrbmrUndW0dP1WfW,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
677,-0.952234707,-0.056111111,-0.073333333,-0.085,0,0.083333333,1,38,0,1,2,3.5,4,4,4,4,3,1,50,0,6,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,65XDDOAKlRThcdMIuaz4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
679,0.012260533,-0.031666667,0.033333333,0.105,0.2,0,2,32,1,1,0,6.5,1,1,4.5,2,3,0,50,0,5,FALSE,FALSE,TRUE,3.328176839,1,FALSE,1,1,INCORRECT,6rZtnwBNtBRfLGdwUDzj,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
681,-1.265559432,-0.165,-0.007037037,0.005,0.5,0,2,61,0,1,1,4.5,2.5,3,3.5,2.5,1,0,30,0,7,FALSE,FALSE,FALSE,-0.636716472,1,FALSE,0,1,CORRECT,66RWNMnf1ovGuAaC56kY,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
686,0.461813399,-0.007222222,0.07,0.045,0.066666667,0,2,38,0,1,2,3.5,1.5,2.5,5.5,2.5,2,0,40,0,4,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,0,1,CORRECT,FducTCtXSBk5YahXM9Ss,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
688,-0.044955287,-0.106111111,0.1,-0.085,0.066666667,0.166666667,2,47,0,1,1,4,4,3,4.5,4.5,2,0,40,0,2,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,NONE,9rkGXYgpubRwfqVVX7qu,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
692,-1.087100567,0.052222222,-0.2,-0.01,-0.166666667,0,2,62,0,1,2,4,1,1,1,5.5,4,1,,0,7,TRUE,FALSE,FALSE,-0.852976171,1,FALSE,1,1,CORRECT,6WZABDpIBiQTXqKZxxoz,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
693,-0.318773851,-0.063333333,0.02,-0.04,0.066666667,0.083333333,1,51,0,1,2,3.5,5.5,1.5,2,3.5,4,0,5,0,6,TRUE,FALSE,FALSE,0.084173221,1,FALSE,0,1,INCORRECT,ZJD9ARU7MufOQud7rwew,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
695,0.833716225,0.076666667,0.036666667,0.48,0,0.25,1,66,1,1,3,3,3,1.5,3.5,4,4,0,5,0,5,FALSE,TRUE,FALSE,1.525952607,1,FALSE,1,1,CORRECT,PeZoSi4usC23O3rFnZVZ,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
696,0.213878182,-0.010925926,0.04,-0.005,0,0.027777778,1,54,1,0,3,4,2.5,3,2.5,1,4,1,15,0,4,FALSE,FALSE,FALSE,2.2468423,1,FALSE,1,1,CORRECT,BB9cN1xgiL1Kn3iJrz8K,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
700,-0.572158193,-0.054444444,-0.023333333,-0.23,0.016666667,-0.083333333,1,65,0,1,0,4.5,3.5,2.5,2,4,4,1,35,0,6,TRUE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,6tbjMAqarVR8HPwEzb6f,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
703,1.58160872,0.091666667,0.123333333,0.45,-0.075,0.25,1,58,1,1,2,4,2,2,4,2,4,1,20,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,7qLP34Tvl5kEJBqtUJLo,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
704,2.958875228,0.195555556,0.206666667,0.02,-0.566666667,0,2,54,0,1,1,4,4,4,4,4,4,1,0,0,7,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,7r25ljZTEjSe9HNM7nQq,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
705,-0.070838633,0.007037037,-0.016666667,-0.04,0.05,-0.111111111,2,56,0,1,3,6,1,1,1,2,4,1,20,0,6,FALSE,TRUE,FALSE,-0.492538534,1,FALSE,1,1,CORRECT,2uHWUwPkVLcbcacQId0R,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
707,0.878671511,-0.130555556,0.25,,0.233333333,0.027777778,2,50,0,1,0,4,1,1,1,1,3,0,50,0,7,FALSE,FALSE,FALSE,-0.204182657,1,FALSE,1,1,NONE,C5QIHbwD8IL8rD51G07x,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
708,-3.179564817,-0.195555556,-0.236666667,-0.12,0.3,0.166666667,2,52,0,1,1,1.5,1.5,1,1.5,1,4,1,20,0,4,FALSE,FALSE,FALSE,0.300440129,1,FALSE,0,1,CORRECT,Tudh8lKW3XigVWCLcmbx,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
709,-0.825542536,-0.002222222,-0.11,0.01,-0.066666667,0.083333333,2,70,0,1,2,4,1.5,1,1,1.5,4,1,10,0,7,TRUE,FALSE,FALSE,-0.997168528,1,TRUE,1,1,NONE,7O2Q9vPykopNXiu5LO8h,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
716,0.252022061,0.060925926,-0.026666667,0.005,-0.066666667,-0.111111111,2,34,1,1,0,3.5,4.5,1.5,1.5,4,2,0,70,0,5,FALSE,TRUE,FALSE,0.300440129,1,FALSE,0,1,NONE,XD7VHFOcsGw6xUn9abrU,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
720,-0.046317568,0.013703704,-0.02,0.03,-0.066666667,0.055555556,2,68,0,0,3,1.5,1,1.5,1,2.5,4,1,,0,7,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,1,1,NONE,AZTVt4Hl1NKXxU1VILNs,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
722,1.570710469,0.033518519,0.18,-0.005,-0.133333333,0.027777778,2,74,0,1,3,1.5,2,1,4,2,4,1,2,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,EckbLm54fgQNOV1dvgYY,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
725,0.544912565,0.007407407,0.066666667,0.05,0,0.027777778,1,64,0,1,2,2.5,2.5,3,2,3,4,0,50,0,5,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,NONE,5CXPF3BIFakKeoY4Rhn0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
728,0.065389508,-0.031111111,0.04,-0.11,0.066666667,-0.083333333,1,27,1,1,3,5.5,3,2,2,4,4,1,30,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,FtPWLsTjXxzwWxpr0VqR,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
733,0.621200324,0.064444444,0.02,0.06,-0.133333333,0,1,56,0,1,3,3.5,1.5,2,2,2.5,4,0,10,0,4,TRUE,FALSE,FALSE,-0.852976171,1,FALSE,0,1,CORRECT,UdOCxPpB2WjUb84qDxcI,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
736,1.035333874,0.024074074,0.116666667,0.1,0,0.027777778,1,40,1,1,3,4,1,2.5,1.5,1.5,4,1,60,0,5,FALSE,FALSE,FALSE,0.949240852,1,FALSE,1,1,INCORRECT,OwByZ5vNoQfQ2fSLgdLQ,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
738,-0.021796503,0.04037037,-0.043333333,-0.09,-0.266666667,0.055555556,1,57,0,1,3,6,2,2,4.5,6,4,0,10,0,6,TRUE,FALSE,FALSE,0.084173221,1,FALSE,1,1,NONE,7Jvcm245pBKJVHA65Mda,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
739,0.989016306,0.081111111,0.053333333,0.11,-0.133333333,0,1,70,0,1,3,1,3.5,1.5,3,2.5,4,0,65,0,5,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,8aVRHgyYl7Cb6kw0gjPc,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
741,0.61711348,0.017222222,0.066666667,0.085,-0.05,0.083333333,2,39,1,1,2,4,1,1.5,3,4.5,4,1,40,0,6,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,NONE,BRB2HL3bB2QwRnvOt6aU,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
743,-0.775138124,0.067962963,-0.173333333,0.015,-0.133333333,-0.055555556,1,62,0,1,3,5.5,5,5.5,5,4.5,4,0,10,0,4,FALSE,TRUE,FALSE,-0.780894411,1,FALSE,1,1,CORRECT,6hxASStNGfYtCuX1vVFP,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
749,-0.358280012,-0.097777778,0.049074074,0.04,0.25,0.083333333,1,55,0,0,1,1,4,2.5,5.5,2.5,3,0,0,0,4,FALSE,FALSE,TRUE,0.300440129,1,FALSE,1,1,NONE,BBjw7sE4oY4kZSbm2fWh,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
750,0.875946948,-0.024259259,0.143333333,-0.095,0.2,-0.222222222,1,60,0,1,3,5.5,1,3.5,5,1.5,4,1,25,0,7,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,6VoH80DupKQ2dID8RinY,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
