ID,,,,,,,gender,age,college,white,knowledge_counter,extraversion,agreeable,consecientious,emotionally_stable,open_new_experiences,political_interest,strong_partisan,percent_other_party_exposure,democrat,sevenpoint_ideology,regionMidwest,regionSouth,regionWest,,republican,,,,displayCondition,chatID_full,,,,,,
551,1.490335866,0.142592593,0.06,0.25,-0.066666667,-0.111111111,2,58,0,0,3,4.5,1,1,2.5,2,3,1,25,1,2,FALSE,TRUE,FALSE,-0.060004718,0,FALSE,1,1,CORRECT,1yfitZCC4B6gQpl03bgA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
553,-0.40459758,0.085,-0.14,0.055,-0.15,-0.05,1,40,0,1,1,6,1.5,1,2,1,4,1,20,0,6,TRUE,FALSE,FALSE,-0.204182657,1,FALSE,1,1,CORRECT,CTqV3pkL9hpRHTNp6Vxg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
557,0.104895669,0.067592593,-0.053333333,0.175,0,-0.027777778,2,21,0,1,2,5.5,2,1,2,3.5,3,0,10,1,3,TRUE,FALSE,FALSE,6.21174282,0,FALSE,1,1,NONE,5aOmVbqZTz52MiYtLx28,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
559,-0.254746624,-0.071296296,0.036666667,-0.025,0.133333333,0.055555556,1,41,0,0,3,7,4.5,3,3.5,3,4,0,25,1,2,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,MBa9UY0GcqsZRTG1Qjmo,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
563,-0.084461448,-0.071481481,0.06,-0.27,-0.083333333,0.027777778,2,30,0,0,2,6,3,2.5,4,3,2,0,55,1,3,FALSE,TRUE,FALSE,-0.060004718,0,FALSE,1,1,CORRECT,58IZV9W4Fq7LVuKRko6r,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
564,-0.422307238,0.025925926,-0.083333333,0,-0.133333333,0.055555556,2,59,0,0,1,2.5,4,5.5,6,2.5,2,0,0,1,1,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,0,1,INCORRECT,QtiN7vFE4OsiR0FU8yLg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
565,-1.738271083,-0.222962963,-0.013333333,-0.08,0.2,0.388888889,2,37,0,0,1,6.5,2,4.5,5,2.5,3,0,30,1,3,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,NONE,1Sdwp9IWDIiZUn6CiBxm,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
569,0.126692171,0.083888889,-0.066666667,0.085,-0.166666667,0,2,36,0,0,2,5,2.5,2,2.5,4.5,2,0,5,1,4,TRUE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,CORRECT,BnMkUHt4WGhNl4rGsC8b,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
571,0.870497823,0.138333333,-0.02,0.115,-0.133333333,-0.166666667,2,49,0,0,1,4,1,1,3,1,3,1,15,1,3,TRUE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,CORRECT,6ofdvJGNNCLRu5UcLDxn,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
572,-0.621200324,-0.184444444,0.1,0.08,0.3,0.333333333,1,23,0,1,3,6,6,5.5,5.5,5,4,0,45,0,7,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,1,1,INCORRECT,K1EUKXMNQ77QqS5lQD0n,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
574,-0.354193167,-0.048148148,0,-0.2,0,-0.055555556,2,23,0,1,1,5.5,2,3,5.5,1.5,3,0,5,1,2,FALSE,FALSE,TRUE,-0.492538534,0,FALSE,1,1,CORRECT,9wnR11bSCriPYW3f9JeX,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
577,-1.311877,-0.141666667,-0.036666667,0.025,0.283333333,0.166666667,1,33,0,0,2,5,4,1,2,2,3,0,43,1,4,FALSE,FALSE,TRUE,-0.852976171,0,FALSE,1,1,CORRECT,7w0HDn3HZ70Ukt4MUHd0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
579,-0.528565188,-0.098518519,0.026666667,-0.04,0.2,0.055555556,2,57,0,0,0,4,2,2,2,2,3,1,10,1,4,FALSE,FALSE,TRUE,-0.348360595,0,FALSE,1,1,INCORRECT,6oFzm43kHf0D1fUyajW4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
581,4.047338077,0.120185185,0.43,0.055,0.083333333,-0.388888889,2,36,0,0,1,7,3.5,2,4,4.5,4,1,0,0,7,TRUE,FALSE,FALSE,-0.852976171,1,FALSE,1,1,CORRECT,9wnR11bSCriPYW3f9JeX,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
583,-0.062664945,0.051481481,-0.06,0.06,-0.066666667,-0.027777778,2,30,0,1,1,5.5,2,2,5,3,3,0,20,1,4,TRUE,FALSE,FALSE,-0.204182657,0,FALSE,1,1,INCORRECT,9LJQmpKUdPDyci0slj8e,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
589,-0.042230724,-0.002407407,-0.003333333,-0.035,0.083333333,-0.111111111,2,50,0,1,2,5.5,3.5,3.5,5,2,3,1,40,1,1,FALSE,FALSE,FALSE,0.084173221,0,FALSE,1,1,NONE,Cc2mKa2X3VIUG8ND7hBe,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
598,-1.008088245,-0.157037037,0.02,0.04,0.15,0.361111111,1,62,0,0,2,4.5,2,3.5,4.5,4,4,1,10,1,1,FALSE,TRUE,FALSE,-0.636716472,0,FALSE,1,1,INCORRECT,Q60XBxKtufaRq6mWXYcp,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
599,0.37598967,0.111111111,-0.06,0,-0.333333333,0,1,33,0,1,2,7,3.5,1.5,5.5,3.5,4,1,10,0,7,TRUE,FALSE,FALSE,-0.492538534,1,FALSE,1,1,INCORRECT,5Jqp8KACsIgqG7xlXVNK,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
600,-0.991740868,-0.084814815,-0.05,0.09,0.066666667,0.277777778,2,41,0,1,1,1,2.5,1,3,1,3,1,50,1,2,TRUE,FALSE,FALSE,-0.852976171,0,FALSE,1,1,NONE,8MAFmb2f7uKktG5xhhmp,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
601,-1.820007967,0.002592593,-0.25,-0.02,0,-0.027777778,2,51,0,1,1,4,3,1,1,3.5,4,1,,0,6,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,7w0HDn3HZ70Ukt4MUHd0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
602,0.335121228,0.102222222,-0.056666667,0.39,0.166666667,-0.083333333,2,58,0,0,1,5,2,4.5,5.5,3.5,4,1,25,1,4,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,INCORRECT,42HevHSZ3QXTtUI9Wk7Y,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
603,-0.495870434,-0.027407407,-0.04,-0.01,0.35,-0.277777778,1,44,1,1,1,4.5,3.5,1.5,4.5,3,4,1,25,0,7,FALSE,FALSE,TRUE,0.588796006,1,FALSE,1,1,NONE,5aOmVbqZTz52MiYtLx28,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
606,-0.178458865,0.055740741,-0.08,0.045,-0.066666667,-0.055555556,1,59,0,1,3,7,1.5,4.5,2,1.5,4,0,50,1,2,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,0,1,NONE,TfQmblAkreYd9gw9PTM3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
607,1.19608308,0.065925926,0.096666667,-0.03,-0.366666667,0.138888889,1,31,1,1,3,5,5,6.5,6,4,4,1,30,0,6,FALSE,FALSE,FALSE,0.949240852,1,FALSE,1,1,CORRECT,8R8TitAlUGi3pkz9cdti,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
610,0.743805651,0.121111111,-0.02,0.03,-0.25,-0.083333333,2,73,1,1,2,4.5,1.5,1.5,1.5,1,4,1,5,1,2,FALSE,FALSE,TRUE,-0.204182657,0,FALSE,1,1,NONE,85SDJC6lLcOpNQKykQj1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
611,-0.074925478,0.039814815,-0.05,0.025,-0.066666667,-0.027777778,2,61,1,1,3,4,1.5,2,3,2,3,1,10,1,2,FALSE,TRUE,FALSE,-0.997168528,0,TRUE,1,1,INCORRECT,GhQqfW5UIAKl1ejtq4oE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
612,-0.098084262,-0.01,-0.003333333,-0.03,0,0,1,33,1,1,3,2,4.5,3.5,5.5,3.5,4,1,50,1,1,FALSE,FALSE,TRUE,0.949240852,0,FALSE,1,1,CORRECT,8WXl9SG6t59DF5EjtrnD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
616,-1.648360509,-0.150740741,-0.073333333,-0.23,0,0.222222222,2,59,0,1,2,5.5,1.5,1.5,1.5,3,4,0,50,1,3,FALSE,TRUE,FALSE,-0.348360595,0,FALSE,0,1,INCORRECT,0TKhRjrJPNcpOL2pd2qM,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
618,0.884120637,0.066851852,0.053333333,-0.055,-0.2,-0.055555556,2,66,1,0,3,2,2.5,3,1,1,4,1,10,1,2,FALSE,FALSE,FALSE,2.2468423,0,FALSE,1,1,NONE,BhHPpDEjqYWW8o5mif0D,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
619,0.34738176,0.050555556,-0.003333333,-0.065,-0.133333333,-0.083333333,2,41,1,1,3,7,2,2.5,3.5,3,4,0,40,1,3,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,CORRECT,8s8in0JpiUcuZYABOKEN,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
621,-0.226138715,0.022592593,-0.053333333,-0.06,0.066666667,-0.194444444,2,57,0,1,2,1,1.5,1.5,1,1.5,4,1,2,0,7,FALSE,FALSE,FALSE,0.949240852,1,FALSE,1,1,NONE,6GsjIjjjWncktavj9h8v,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
622,-0.359642293,-0.088888889,0.04,,0.233333333,-0.055555556,2,42,0,1,0,3.5,4,3.5,4.5,2.5,2,0,50,0,4,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,X4B4UohLh7cnqcyXQDuk,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
624,0.374627388,0.050925926,0,0.025,-0.016666667,-0.111111111,2,43,1,1,3,6,3,3.5,5.5,1,4,1,50,1,1,FALSE,FALSE,FALSE,1.525952607,0,FALSE,1,1,CORRECT,7MKo5MLmJUsg6xg8RCyH,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
625,0.148488674,-0.036481481,0.056666667,-0.015,0.066666667,0.027777778,2,60,1,1,3,3,3.5,2,3,4,4,0,30,1,4,FALSE,FALSE,TRUE,0.300440129,0,FALSE,1,1,NONE,8TGvb1KPGfiy7ZUucRGq,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
628,-0.141677267,-0.005925926,-0.013333333,0.01,0,0.027777778,2,59,1,1,3,2,1.5,2,1.5,3,3,1,25,0,6,FALSE,FALSE,TRUE,0.588796006,1,FALSE,1,1,NONE,6VKmTQWXHXsgqyqBBgre,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
631,-0.16347377,-0.035555556,0.013333333,-0.04,0.15,-0.083333333,2,29,1,1,2,4,3.5,4,5,1,4,1,15,1,2,FALSE,FALSE,FALSE,-0.780894411,0,FALSE,1,1,INCORRECT,7SjRTni4Rn3VO33bOmpx,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
633,0.952234707,0.132777778,-0.003333333,0.015,-0.133333333,-0.25,2,47,0,1,1,2.5,1.5,3,4,3.5,4,1,30,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,1,NONE,NhY3YYHs22VLeko5aKQy,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
634,-0.786036375,-0.146851852,0.04,-0.185,0.2,0.055555556,2,56,0,1,1,3,3,1,2,4.5,4,0,25,0,6,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,0,1,INCORRECT,0TKhRjrJPNcpOL2pd2qM,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
635,0.49178359,0.030185185,0.036666667,-0.015,-0.133333333,0.027777778,2,37,0,0,3,4,5,4,5,4,3,1,50,1,1,FALSE,TRUE,FALSE,-0.780894411,0,FALSE,1,1,INCORRECT,4xs9xLDCeZZQSjii4U24,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
639,-1.322775252,-0.093148148,-0.086666667,-0.085,0,0.194444444,2,61,1,1,3,5,1.5,2,1.5,3,4,0,5,1,4,FALSE,FALSE,TRUE,-0.348360595,0,FALSE,0,1,CORRECT,VNkZXdsCrcbTzzaauY9o,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
641,-1.495784991,0.033333333,-0.236666667,0.1,0,0,1,51,1,1,3,4.5,4.5,1.5,2.5,3.5,4,0,50,1,3,FALSE,FALSE,FALSE,0.949240852,0,FALSE,1,1,INCORRECT,BqToBVsx5dB1dnyxfCrs,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
644,0.908641702,0.023518519,0.1,-0.035,-0.133333333,0.027777778,2,53,1,1,2,4,2.5,1,4,5,4,0,45,1,3,TRUE,FALSE,FALSE,-0.636716472,0,FALSE,0,1,NONE,TyDm4HBGh5SarfAIQo39,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
646,-0.952234707,-0.029444444,-0.1,-0.005,0.083333333,0,1,37,1,1,3,6,2.5,1,1.5,3.5,4,1,33,1,1,FALSE,TRUE,FALSE,0.300440129,0,FALSE,1,1,INCORRECT,5LwPo7HlFKSDoBcZBlU9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
649,-0.239761529,-0.002592593,-0.03,0.02,0,0.027777778,2,35,1,1,2,2,1,5,3,1,3,0,10,1,1,FALSE,FALSE,FALSE,-0.492538534,0,FALSE,0,1,CORRECT,9UkGxmgkRVVIvQnGclrE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
650,0.11579392,0.019074074,-0.003333333,0.085,0,0.027777778,2,64,1,1,2,2,2,1.5,1.5,2,3,0,50,0,5,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,1,1,CORRECT,6ETbKio160v5N8juzx4c,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
651,-0.198893086,-0.027037037,0,-0.02,0.033333333,0.027777778,2,67,1,0,2,4,1.5,2,5,3,4,1,,0,7,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,5RSEgAZE2RPtFAMh4G9t,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
656,-1.078926879,-0.103333333,-0.043333333,-0.06,0.166666667,0.083333333,2,56,0,1,1,6,2,3,3,3.5,3,1,10,0,7,FALSE,FALSE,TRUE,-0.060004718,1,FALSE,0,1,NONE,MesKTchxF8coO31P9BiX,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
659,0.363729137,0.092777778,-0.043333333,0.195,0,-0.083333333,2,63,0,1,2,2.5,1,2,2,2.5,4,0,40,0,6,FALSE,TRUE,FALSE,0.588796006,1,FALSE,1,1,NONE,NWGCKoMA8u0notBwgxkg,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
661,0.927713642,-0.113888889,0.24,-0.175,0.083333333,0.083333333,2,31,0,0,0,3,1,2,3.5,1,4,1,60,1,4,FALSE,FALSE,FALSE,-0.060004718,0,FALSE,0,1,NONE,SbXrxzE8DYCI00SWxFyv,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
663,-0.162111488,0.011296296,-0.033333333,-0.005,-0.066666667,0.027777778,2,67,0,1,3,2,1.5,3,2.5,4.5,4,1,50,1,2,FALSE,FALSE,TRUE,-0.492538534,0,FALSE,1,1,INCORRECT,6dyGEbUxRUKEbWkT1RGf,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
669,1.379991071,0.060925926,0.126666667,0.155,0,-0.027777778,2,72,1,1,3,3,2,2,1.5,5,4,1,50,0,6,FALSE,FALSE,TRUE,-0.780894411,1,FALSE,1,1,INCORRECT,5rfEEdYS4haygJQv4c4V,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
671,1.525755182,0.220740741,-0.013333333,0.49,0.133333333,-0.305555556,2,65,0,1,2,3,1.5,5.5,3,2,4,1,30,0,6,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,6fJs9dBrmK0oDwBpUaA8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
680,-0.871860104,-0.048518519,-0.07,-0.09,0,0.055555556,2,33,0,1,1,3.5,3.5,1.5,4.5,4,4,1,60,0,5,FALSE,TRUE,FALSE,-0.060004718,1,FALSE,0,1,NONE,CPsb7Z9fGVsrZ2pSVM2r,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
682,-0.298339629,-0.000556,-0.04,-0.085,0,-0.083333333,1,47,0,1,3,5,2.5,2.5,2,3.5,3,0,50,0,6,FALSE,TRUE,FALSE,2.2468423,1,FALSE,1,1,CORRECT,Ag13BusUc2gLj1GNMQIs,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
684,-0.690676676,-0.047222222,-0.046666667,-0.225,0,-0.083333333,2,57,0,1,1,3.5,1,1,1,1,4,1,50,0,5,FALSE,TRUE,FALSE,0.300440129,1,FALSE,1,1,NONE,85SDJC6lLcOpNQKykQj1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
687,0.469987087,0.041666667,0.022222222,,-0.166666667,0.083333333,2,64,0,1,2,3.5,2,1,4,4,3,0,0,0,4,FALSE,FALSE,TRUE,0.084173221,1,FALSE,1,1,NONE,Cc2mKa2X3VIUG8ND7hBe,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
689,-0.166198332,0.034074074,-0.056666667,-0.17,-0.3,0.027777778,2,59,0,1,1,4,2.5,5,4,3,4,1,20,0,6,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,CORRECT,6ofdvJGNNCLRu5UcLDxn,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
691,-0.576245038,-0.035,-0.043333333,-0.105,0,-1.11E-16,2,48,0,1,1,3,2.5,3,4,1,3,0,20,0,5,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,3N1uJmFjg6zRIuL02f0e,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
694,-0.583056445,-0.055925926,-0.023333333,0.01,0.066666667,0.111111111,1,56,0,1,2,1.5,1.5,1,5.5,2.5,3,1,10,0,6,FALSE,TRUE,FALSE,-0.997168528,1,TRUE,1,1,NONE,8TGvb1KPGfiy7ZUucRGq,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
697,-0.678416144,-0.158888889,0.066666667,-0.01,0.4,0.066666667,2,62,0,1,2,3,2,1.5,1.5,1.5,4,1,30,0,7,FALSE,TRUE,FALSE,0.084173221,1,FALSE,0,1,CORRECT,UzjnTrAE1pgedMzFdoX7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
701,1.031247029,0.083518519,0.056666667,0.045,-0.066666667,-0.138888889,1,48,0,1,3,7,3.5,1,1.5,4,4,0,30,0,7,FALSE,TRUE,FALSE,0.949240852,1,FALSE,0,1,INCORRECT,6Li4l7U7ggWnm4K1Eqbe,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
702,0.433205489,0.108888889,-0.05,0.06,-0.5,0.233333333,2,69,0,1,1,3,2.5,2.5,4,2,3,1,25,0,6,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,NONE,7weYiXR5rKD41fENGL5A,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
706,-0.358280012,-0.012037037,-0.036666667,-0.1,-0.008333333,-0.055555556,1,59,1,1,2,3,3,1,3.5,2,4,0,40,0,6,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,Q60XBxKtufaRq6mWXYcp,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
710,0.252022061,0.034259259,0,0.025,-0.133333333,0.055555556,2,64,0,1,1,1.5,2.5,1,1,1,4,0,20,0,6,FALSE,FALSE,TRUE,-0.348360595,1,FALSE,1,1,CORRECT,BT6W7D0AJcDAcuYbHBR9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
711,1.641549102,0.063148148,0.16,-0.005,-0.166666667,-0.027777778,2,58,0,1,3,1.5,4,1,2.5,3,4,1,50,0,6,TRUE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,CORRECT,7MKo5MLmJUsg6xg8RCyH,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
713,0.625287168,0.085,0,-0.045,-0.3,0,2,66,0,1,3,2,2,1.5,3.5,4,4,0,40,0,4,FALSE,TRUE,FALSE,0.300440129,1,FALSE,0,1,CORRECT,1UUd8RxyEdhyFLvvEv6p,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
715,-0.498594997,-0.017777778,-0.05,-0.02,-0.05,0.083333333,1,50,0,1,3,2.5,3,1.5,1.5,2,4,1,10,0,7,TRUE,FALSE,FALSE,0.949240852,1,FALSE,1,1,INCORRECT,6dyGEbUxRUKEbWkT1RGf,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
717,0.392337047,0.003333333,0.05,-0.14,-0.066666667,-0.083333333,2,58,1,0,1,1.5,3.5,3.5,3.5,2,2,1,25,0,5,FALSE,FALSE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,A77BB1MqfuG8JxnqdAYD,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
718,0.944061019,0.111666667,0.016666667,0.035,-0.133333333,-0.166666667,2,57,0,1,1,7,1,3,2.5,2.5,3,1,40,0,7,TRUE,FALSE,FALSE,-0.852976171,1,FALSE,1,1,INCORRECT,BqToBVsx5dB1dnyxfCrs,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
721,1.038058436,0.141111111,0,0.04,-0.3,-0.083333333,2,57,0,1,2,3.5,2,3.5,4,1.5,4,0,10,0,5,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,1,1,CORRECT,AuLc4ckZGUQ32mCoMZRf,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
723,1.365005976,0.118888889,0.066666667,0.04,-0.233333333,-0.083333333,2,63,0,0,1,6.5,1,1,1,4,2,1,15,0,6,TRUE,FALSE,FALSE,-0.060004718,1,FALSE,0,1,INCORRECT,KYmlqYZIIVUY7nClmtkN,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
726,-1.521668338,-0.203518519,-0.003333333,-0.005,0.3,0.305555556,1,31,1,0,3,7,5,2,3.5,4,4,1,21,0,6,FALSE,FALSE,FALSE,-0.348360595,1,FALSE,1,1,INCORRECT,42HevHSZ3QXTtUI9Wk7Y,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
727,0.190719398,-0.044074074,0.07,-0.06,0.016666667,0.055555556,2,37,1,1,1,1,4,3,5,2,2,1,40,0,7,FALSE,FALSE,FALSE,-0.204182657,1,FALSE,1,1,NONE,7WAU1esw6PyPBMFII2eJ,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
729,0.002724563,-0.015185185,0.015555556,-0.49,-0.5,0.055555556,1,51,0,1,2,4,4,3.5,4,3,4,0,45,0,4,TRUE,FALSE,FALSE,0.588796006,1,FALSE,1,1,INCORRECT,DYpQTC3ceabkPuuo9PE2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
740,0.100808825,-0.036296296,0.05,0.08,0.216666667,-0.027777778,2,52,0,1,1,6.5,2,3,4,2.5,4,0,40,0,4,TRUE,FALSE,FALSE,-0.060004718,1,FALSE,1,1,INCORRECT,JFfPp35mqUw9KafhvTcy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
751,0.151213237,0.020555556,0,-0.005,-0.066666667,0,1,68,0,1,3,3.5,1.5,1,5,4,4,1,25,0,7,FALSE,FALSE,TRUE,-0.997168528,1,TRUE,1,1,INCORRECT,7SjRTni4Rn3VO33bOmpx,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
753,0.042230724,0.105740741,-0.1,-0.005,0.066666667,-0.388888889,1,77,1,0,3,3,1.5,2.5,1.5,2,4,0,50,0,7,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,CORRECT,4N9fsC1Ta4jz9zUplhUo,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
754,0.103533387,-0.019259259,0.033333333,-0.03,0,0.027777778,2,44,1,1,1,4,1.5,3,5,4.5,3,1,30,0,7,FALSE,TRUE,FALSE,0.949240852,1,FALSE,1,1,INCORRECT,8Lifukm8yFJ0gPL2Kb2j,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
757,0.651170515,0.028518519,0.06,0.08,0.133333333,-0.138888889,1,41,0,1,1,4,3,1,1.5,3,2,0,20,0,7,FALSE,TRUE,FALSE,-0.204182657,1,FALSE,1,1,CORRECT,8WXl9SG6t59DF5EjtrnD,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
759,1.87041238,0.160925926,0.093333333,0.055,-0.15,-0.277777778,2,45,0,1,2,3,1.5,2.5,1,3.5,4,1,15,0,6,FALSE,FALSE,TRUE,0.084173221,1,FALSE,1,1,CORRECT,716E3M7YEFdWy0KNE8jO,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
766,-0.493145871,-0.12037037,0.053333333,-0.15,0.183333333,0.027777778,2,38,0,0,1,4,5,4.5,3.5,5,4,0,50,1,4,FALSE,FALSE,TRUE,-0.636716472,0,FALSE,0,1,INCORRECT,Js3CNEBPFKJgZRSprOvS,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
768,2.003915958,0.032407407,0.24,-0.025,-0.066666667,-0.055555556,1,45,1,1,3,4.5,3,4,3.5,3.5,4,0,15,1,2,FALSE,FALSE,FALSE,0.949240852,0,FALSE,1,1,INCORRECT,BVRJ2XqJKyo5cuiKQ6Vv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
769,1.069390909,0.048703704,0.096666667,0.035,0,-0.111111111,2,44,0,0,2,5.5,2,3,1.5,3,2,0,90,0,5,FALSE,FALSE,TRUE,-0.348360595,1,FALSE,1,1,CORRECT,8trmzdoiCuILIl6EA21E,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
770,-0.735631963,0,-0.1,0,0,0,1,37,0,1,2,6.5,7,3.5,1,4,1,1,25,0,7,FALSE,FALSE,TRUE,-0.492538534,1,FALSE,0,1,CORRECT,VNkZXdsCrcbTzzaauY9o,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
773,0.384163358,-0.007777778,0.06,0.11,0.05,0.083333333,2,28,0,0,2,4,4,1.5,2,1,4,1,20,0,6,FALSE,TRUE,FALSE,-0.348360595,1,FALSE,1,1,NONE,BhHPpDEjqYWW8o5mif0D,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
774,-0.181183428,0.022037037,-0.046666667,0.105,0,0.038888889,2,56,0,1,2,2,2,1.5,2,1,4,1,40,0,6,TRUE,FALSE,FALSE,0.300440129,1,FALSE,1,1,INCORRECT,4fFjWQ66DEA54l9YorEX,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
776,1.153852357,0.006851852,0.15,0.015,0.05,-0.055555556,2,47,0,1,0,3.5,2,2.5,3.5,1.5,4,1,10,0,4,FALSE,TRUE,FALSE,-0.636716472,1,FALSE,0,1,NONE,ZaujA0GfOIMGpDCDql7p,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
